no_object,no_place,nmvw_actor
1,1,https://hdl.handle.net/20.500.11840/pi3231
25,8,https://hdl.handle.net/20.500.11840/pi32318
7,4,https://hdl.handle.net/20.500.11840/pi3233
27,6,https://hdl.handle.net/20.500.11840/pi3235
5,2,https://hdl.handle.net/20.500.11840/pi3237
1,2,https://hdl.handle.net/20.500.11840/pi3239
4,3,https://hdl.handle.net/20.500.11840/pi324
12,3,https://hdl.handle.net/20.500.11840/pi3240
6,1,https://hdl.handle.net/20.500.11840/pi3242
6,4,https://hdl.handle.net/20.500.11840/pi3243
2,1,https://hdl.handle.net/20.500.11840/pi32430
10,2,https://hdl.handle.net/20.500.11840/pi3245
79,4,https://hdl.handle.net/20.500.11840/pi3247
1,1,https://hdl.handle.net/20.500.11840/pi3248
44,1,https://hdl.handle.net/20.500.11840/pi3250
13,11,https://hdl.handle.net/20.500.11840/pi3251
4,4,https://hdl.handle.net/20.500.11840/pi3252
1,1,https://hdl.handle.net/20.500.11840/pi3253
3861,181,https://hdl.handle.net/20.500.11840/pi3254
18,2,https://hdl.handle.net/20.500.11840/pi3257
1,1,https://hdl.handle.net/20.500.11840/pi32576
40,9,https://hdl.handle.net/20.500.11840/pi3260
11,6,https://hdl.handle.net/20.500.11840/pi3263
1,1,https://hdl.handle.net/20.500.11840/pi3264
10,2,https://hdl.handle.net/20.500.11840/pi3266
24,3,https://hdl.handle.net/20.500.11840/pi3267
1,1,https://hdl.handle.net/20.500.11840/pi3268
4,3,https://hdl.handle.net/20.500.11840/pi327
4,4,https://hdl.handle.net/20.500.11840/pi3271
3,1,https://hdl.handle.net/20.500.11840/pi3274
1,1,https://hdl.handle.net/20.500.11840/pi3275
4,3,https://hdl.handle.net/20.500.11840/pi32779
7,1,https://hdl.handle.net/20.500.11840/pi3280
1,1,https://hdl.handle.net/20.500.11840/pi3281
37,16,https://hdl.handle.net/20.500.11840/pi3285
2,1,https://hdl.handle.net/20.500.11840/pi3286
1,2,https://hdl.handle.net/20.500.11840/pi3288
9,3,https://hdl.handle.net/20.500.11840/pi3289
2,1,https://hdl.handle.net/20.500.11840/pi3291
1,1,https://hdl.handle.net/20.500.11840/pi3292
4,3,https://hdl.handle.net/20.500.11840/pi3293
1,1,https://hdl.handle.net/20.500.11840/pi3294
1,1,https://hdl.handle.net/20.500.11840/pi3295
3,2,https://hdl.handle.net/20.500.11840/pi3298
1,1,https://hdl.handle.net/20.500.11840/pi32984
145,3,https://hdl.handle.net/20.500.11840/pi3299
1,1,https://hdl.handle.net/20.500.11840/pi3300
1,1,https://hdl.handle.net/20.500.11840/pi3305
30,5,https://hdl.handle.net/20.500.11840/pi3306
3,1,https://hdl.handle.net/20.500.11840/pi3307
1,1,https://hdl.handle.net/20.500.11840/pi3308
26,1,https://hdl.handle.net/20.500.11840/pi3309
96,34,https://hdl.handle.net/20.500.11840/pi331
164,4,https://hdl.handle.net/20.500.11840/pi3313
2,1,https://hdl.handle.net/20.500.11840/pi3315
2,1,https://hdl.handle.net/20.500.11840/pi3316
2,2,https://hdl.handle.net/20.500.11840/pi3318
293,42,https://hdl.handle.net/20.500.11840/pi3320
3,1,https://hdl.handle.net/20.500.11840/pi3321
2,1,https://hdl.handle.net/20.500.11840/pi3323
1,2,https://hdl.handle.net/20.500.11840/pi33235
1,1,https://hdl.handle.net/20.500.11840/pi3324
24,6,https://hdl.handle.net/20.500.11840/pi33243
1878,71,https://hdl.handle.net/20.500.11840/pi3325
1,1,https://hdl.handle.net/20.500.11840/pi3326
1,1,https://hdl.handle.net/20.500.11840/pi3327
107,15,https://hdl.handle.net/20.500.11840/pi3328
10,6,https://hdl.handle.net/20.500.11840/pi3329
12,4,https://hdl.handle.net/20.500.11840/pi33297
14,1,https://hdl.handle.net/20.500.11840/pi3331
6,4,https://hdl.handle.net/20.500.11840/pi3332
199,55,https://hdl.handle.net/20.500.11840/pi3333
2,1,https://hdl.handle.net/20.500.11840/pi3335
20,2,https://hdl.handle.net/20.500.11840/pi3336
106,1,https://hdl.handle.net/20.500.11840/pi33362
17,14,https://hdl.handle.net/20.500.11840/pi3337
130,16,https://hdl.handle.net/20.500.11840/pi33375
3,1,https://hdl.handle.net/20.500.11840/pi3339
1,1,https://hdl.handle.net/20.500.11840/pi3340
25,2,https://hdl.handle.net/20.500.11840/pi3341
1,1,https://hdl.handle.net/20.500.11840/pi3342
6,2,https://hdl.handle.net/20.500.11840/pi3343
2,1,https://hdl.handle.net/20.500.11840/pi3344
3,2,https://hdl.handle.net/20.500.11840/pi3345
2,1,https://hdl.handle.net/20.500.11840/pi3346
6,2,https://hdl.handle.net/20.500.11840/pi3348
12,2,https://hdl.handle.net/20.500.11840/pi3349
104,20,https://hdl.handle.net/20.500.11840/pi3353
36,12,https://hdl.handle.net/20.500.11840/pi3354
1,1,https://hdl.handle.net/20.500.11840/pi3356
13445,593,https://hdl.handle.net/20.500.11840/pi3358
5244,309,https://hdl.handle.net/20.500.11840/pi3359
3,1,https://hdl.handle.net/20.500.11840/pi33604
96,20,https://hdl.handle.net/20.500.11840/pi33629
6,1,https://hdl.handle.net/20.500.11840/pi33680
1,1,https://hdl.handle.net/20.500.11840/pi3375
1,1,https://hdl.handle.net/20.500.11840/pi3378
2,1,https://hdl.handle.net/20.500.11840/pi3379
2,2,https://hdl.handle.net/20.500.11840/pi3382
3,1,https://hdl.handle.net/20.500.11840/pi3383
2,2,https://hdl.handle.net/20.500.11840/pi3384
2,2,https://hdl.handle.net/20.500.11840/pi3385
3,2,https://hdl.handle.net/20.500.11840/pi33866
39,3,https://hdl.handle.net/20.500.11840/pi3388
3,3,https://hdl.handle.net/20.500.11840/pi3390
7,6,https://hdl.handle.net/20.500.11840/pi3392
18,2,https://hdl.handle.net/20.500.11840/pi3393
1,1,https://hdl.handle.net/20.500.11840/pi3396
1,2,https://hdl.handle.net/20.500.11840/pi3398
1,1,https://hdl.handle.net/20.500.11840/pi3399
46,2,https://hdl.handle.net/20.500.11840/pi3402
38,13,https://hdl.handle.net/20.500.11840/pi3403
1,1,https://hdl.handle.net/20.500.11840/pi3404
1,1,https://hdl.handle.net/20.500.11840/pi3407
40,7,https://hdl.handle.net/20.500.11840/pi3408
4,2,https://hdl.handle.net/20.500.11840/pi3409
1,1,https://hdl.handle.net/20.500.11840/pi3410
1,1,https://hdl.handle.net/20.500.11840/pi3411
7,1,https://hdl.handle.net/20.500.11840/pi3413
37,7,https://hdl.handle.net/20.500.11840/pi34145
98,8,https://hdl.handle.net/20.500.11840/pi342
68,1,https://hdl.handle.net/20.500.11840/pi3420
2,1,https://hdl.handle.net/20.500.11840/pi3421
1,1,https://hdl.handle.net/20.500.11840/pi3422
543,31,https://hdl.handle.net/20.500.11840/pi3423
11,1,https://hdl.handle.net/20.500.11840/pi3426
20,7,https://hdl.handle.net/20.500.11840/pi3427
1,1,https://hdl.handle.net/20.500.11840/pi3428
2,1,https://hdl.handle.net/20.500.11840/pi3431
2,1,https://hdl.handle.net/20.500.11840/pi3432
62,18,https://hdl.handle.net/20.500.11840/pi3433
3,2,https://hdl.handle.net/20.500.11840/pi3438
184,4,https://hdl.handle.net/20.500.11840/pi34388
4,4,https://hdl.handle.net/20.500.11840/pi3439
2,3,https://hdl.handle.net/20.500.11840/pi3440
12,1,https://hdl.handle.net/20.500.11840/pi3441
12,5,https://hdl.handle.net/20.500.11840/pi3445
3,2,https://hdl.handle.net/20.500.11840/pi3446
367,105,https://hdl.handle.net/20.500.11840/pi34461
68,1,https://hdl.handle.net/20.500.11840/pi3447
2,2,https://hdl.handle.net/20.500.11840/pi345
13,1,https://hdl.handle.net/20.500.11840/pi3450
9,1,https://hdl.handle.net/20.500.11840/pi3453
1,1,https://hdl.handle.net/20.500.11840/pi3454
95,1,https://hdl.handle.net/20.500.11840/pi3455
34,7,https://hdl.handle.net/20.500.11840/pi34569
1,1,https://hdl.handle.net/20.500.11840/pi3457
1,1,https://hdl.handle.net/20.500.11840/pi34575
3,2,https://hdl.handle.net/20.500.11840/pi3458
13,5,https://hdl.handle.net/20.500.11840/pi3459
4,2,https://hdl.handle.net/20.500.11840/pi346
4,4,https://hdl.handle.net/20.500.11840/pi3460
1,1,https://hdl.handle.net/20.500.11840/pi3461
14,4,https://hdl.handle.net/20.500.11840/pi3463
1,1,https://hdl.handle.net/20.500.11840/pi3465
1,1,https://hdl.handle.net/20.500.11840/pi3467
1,1,https://hdl.handle.net/20.500.11840/pi3468
1,1,https://hdl.handle.net/20.500.11840/pi3469
187,8,https://hdl.handle.net/20.500.11840/pi347
2,2,https://hdl.handle.net/20.500.11840/pi3470
1,1,https://hdl.handle.net/20.500.11840/pi3471
1,1,https://hdl.handle.net/20.500.11840/pi3472
3,1,https://hdl.handle.net/20.500.11840/pi3473
8,1,https://hdl.handle.net/20.500.11840/pi3474
5,1,https://hdl.handle.net/20.500.11840/pi3475
1,1,https://hdl.handle.net/20.500.11840/pi34760
5,1,https://hdl.handle.net/20.500.11840/pi3479
1,1,https://hdl.handle.net/20.500.11840/pi348
11,1,https://hdl.handle.net/20.500.11840/pi3480
3,3,https://hdl.handle.net/20.500.11840/pi3483
1,1,https://hdl.handle.net/20.500.11840/pi3485
1,1,https://hdl.handle.net/20.500.11840/pi3486
2,1,https://hdl.handle.net/20.500.11840/pi3487
13,2,https://hdl.handle.net/20.500.11840/pi3489
16,2,https://hdl.handle.net/20.500.11840/pi349
2,2,https://hdl.handle.net/20.500.11840/pi3494
2,1,https://hdl.handle.net/20.500.11840/pi3498
1,1,https://hdl.handle.net/20.500.11840/pi3500
104,8,https://hdl.handle.net/20.500.11840/pi3501
7,2,https://hdl.handle.net/20.500.11840/pi3503
29,4,https://hdl.handle.net/20.500.11840/pi3506
15,9,https://hdl.handle.net/20.500.11840/pi3507
1,1,https://hdl.handle.net/20.500.11840/pi3508
1,1,https://hdl.handle.net/20.500.11840/pi3513
18,2,https://hdl.handle.net/20.500.11840/pi3514
1,1,https://hdl.handle.net/20.500.11840/pi3515
32,4,https://hdl.handle.net/20.500.11840/pi3519
1,1,https://hdl.handle.net/20.500.11840/pi3520
4,1,https://hdl.handle.net/20.500.11840/pi3523
4,1,https://hdl.handle.net/20.500.11840/pi3524
2,1,https://hdl.handle.net/20.500.11840/pi3526
16,6,https://hdl.handle.net/20.500.11840/pi3528
6,4,https://hdl.handle.net/20.500.11840/pi3529
1,1,https://hdl.handle.net/20.500.11840/pi3530
7,2,https://hdl.handle.net/20.500.11840/pi3532
1,1,https://hdl.handle.net/20.500.11840/pi3533
3,2,https://hdl.handle.net/20.500.11840/pi35347
217,42,https://hdl.handle.net/20.500.11840/pi3535
1,1,https://hdl.handle.net/20.500.11840/pi3537
7,2,https://hdl.handle.net/20.500.11840/pi3539
35,11,https://hdl.handle.net/20.500.11840/pi354
1,1,https://hdl.handle.net/20.500.11840/pi3540
1,1,https://hdl.handle.net/20.500.11840/pi3542
8,1,https://hdl.handle.net/20.500.11840/pi3543
6,2,https://hdl.handle.net/20.500.11840/pi3546
1,1,https://hdl.handle.net/20.500.11840/pi3547
1,1,https://hdl.handle.net/20.500.11840/pi35478
8,3,https://hdl.handle.net/20.500.11840/pi3549
1,1,https://hdl.handle.net/20.500.11840/pi3550
38,13,https://hdl.handle.net/20.500.11840/pi3551
1,1,https://hdl.handle.net/20.500.11840/pi3552
101,27,https://hdl.handle.net/20.500.11840/pi3553
8,3,https://hdl.handle.net/20.500.11840/pi3555
1,1,https://hdl.handle.net/20.500.11840/pi3557
1,2,https://hdl.handle.net/20.500.11840/pi3558
1,1,https://hdl.handle.net/20.500.11840/pi3560
46,1,https://hdl.handle.net/20.500.11840/pi35605
1,2,https://hdl.handle.net/20.500.11840/pi3563
43,9,https://hdl.handle.net/20.500.11840/pi3564
80,10,https://hdl.handle.net/20.500.11840/pi3566
2,1,https://hdl.handle.net/20.500.11840/pi3567
2,2,https://hdl.handle.net/20.500.11840/pi3568
2,2,https://hdl.handle.net/20.500.11840/pi3569
7,2,https://hdl.handle.net/20.500.11840/pi3573
7,2,https://hdl.handle.net/20.500.11840/pi3575
2,1,https://hdl.handle.net/20.500.11840/pi3576
1,1,https://hdl.handle.net/20.500.11840/pi3577
55,5,https://hdl.handle.net/20.500.11840/pi3578
4,4,https://hdl.handle.net/20.500.11840/pi3579
1,1,https://hdl.handle.net/20.500.11840/pi35797
3,1,https://hdl.handle.net/20.500.11840/pi3580
36,6,https://hdl.handle.net/20.500.11840/pi3581
4,3,https://hdl.handle.net/20.500.11840/pi3584
1,1,https://hdl.handle.net/20.500.11840/pi35855
1,1,https://hdl.handle.net/20.500.11840/pi3587
381,31,https://hdl.handle.net/20.500.11840/pi3589
200,39,https://hdl.handle.net/20.500.11840/pi3590
89,3,https://hdl.handle.net/20.500.11840/pi35925
2,1,https://hdl.handle.net/20.500.11840/pi3595
1,1,https://hdl.handle.net/20.500.11840/pi3598
1,1,https://hdl.handle.net/20.500.11840/pi3599
4,3,https://hdl.handle.net/20.500.11840/pi35995
1,1,https://hdl.handle.net/20.500.11840/pi360
3,2,https://hdl.handle.net/20.500.11840/pi3600
221,25,https://hdl.handle.net/20.500.11840/pi3602
118,10,https://hdl.handle.net/20.500.11840/pi3603
1,1,https://hdl.handle.net/20.500.11840/pi36046
1905,45,https://hdl.handle.net/20.500.11840/pi3605
15,3,https://hdl.handle.net/20.500.11840/pi3606
27,4,https://hdl.handle.net/20.500.11840/pi3608
6,4,https://hdl.handle.net/20.500.11840/pi3609
194,44,https://hdl.handle.net/20.500.11840/pi361
1,1,https://hdl.handle.net/20.500.11840/pi3610
2,1,https://hdl.handle.net/20.500.11840/pi3611
50,3,https://hdl.handle.net/20.500.11840/pi3612
1,1,https://hdl.handle.net/20.500.11840/pi36121
1,1,https://hdl.handle.net/20.500.11840/pi36139
1,1,https://hdl.handle.net/20.500.11840/pi3614
1,1,https://hdl.handle.net/20.500.11840/pi3615
2,1,https://hdl.handle.net/20.500.11840/pi3617
61,17,https://hdl.handle.net/20.500.11840/pi3619
1,1,https://hdl.handle.net/20.500.11840/pi3623
414,11,https://hdl.handle.net/20.500.11840/pi3625
11,6,https://hdl.handle.net/20.500.11840/pi3628
1,1,https://hdl.handle.net/20.500.11840/pi36293
1,1,https://hdl.handle.net/20.500.11840/pi3630
1,1,https://hdl.handle.net/20.500.11840/pi3634
2,1,https://hdl.handle.net/20.500.11840/pi3636
26,8,https://hdl.handle.net/20.500.11840/pi3637
1,1,https://hdl.handle.net/20.500.11840/pi3639
1,1,https://hdl.handle.net/20.500.11840/pi36397
5,4,https://hdl.handle.net/20.500.11840/pi3641
8,1,https://hdl.handle.net/20.500.11840/pi36411
80,26,https://hdl.handle.net/20.500.11840/pi3642
3,1,https://hdl.handle.net/20.500.11840/pi36420
62,1,https://hdl.handle.net/20.500.11840/pi3643
13,1,https://hdl.handle.net/20.500.11840/pi3644
1,1,https://hdl.handle.net/20.500.11840/pi36446
2,1,https://hdl.handle.net/20.500.11840/pi3645
131,8,https://hdl.handle.net/20.500.11840/pi3646
3,1,https://hdl.handle.net/20.500.11840/pi3647
2,1,https://hdl.handle.net/20.500.11840/pi3648
2,1,https://hdl.handle.net/20.500.11840/pi3649
357,14,https://hdl.handle.net/20.500.11840/pi3651
8,3,https://hdl.handle.net/20.500.11840/pi3654
2,1,https://hdl.handle.net/20.500.11840/pi36545
38,6,https://hdl.handle.net/20.500.11840/pi36549
1,1,https://hdl.handle.net/20.500.11840/pi3655
169,60,https://hdl.handle.net/20.500.11840/pi36565
2,1,https://hdl.handle.net/20.500.11840/pi3657
1,1,https://hdl.handle.net/20.500.11840/pi3659
154,56,https://hdl.handle.net/20.500.11840/pi36612
6,2,https://hdl.handle.net/20.500.11840/pi3662
6,3,https://hdl.handle.net/20.500.11840/pi36623
2,3,https://hdl.handle.net/20.500.11840/pi3663
16,2,https://hdl.handle.net/20.500.11840/pi3664
2,1,https://hdl.handle.net/20.500.11840/pi3665
22,2,https://hdl.handle.net/20.500.11840/pi3667
8,6,https://hdl.handle.net/20.500.11840/pi3668
6,3,https://hdl.handle.net/20.500.11840/pi3669
30,6,https://hdl.handle.net/20.500.11840/pi367
30,21,https://hdl.handle.net/20.500.11840/pi3671
94,8,https://hdl.handle.net/20.500.11840/pi3672
86,5,https://hdl.handle.net/20.500.11840/pi3673
4,1,https://hdl.handle.net/20.500.11840/pi36755
4,1,https://hdl.handle.net/20.500.11840/pi3677
6,3,https://hdl.handle.net/20.500.11840/pi368
7,6,https://hdl.handle.net/20.500.11840/pi3680
285,39,https://hdl.handle.net/20.500.11840/pi3681
42,14,https://hdl.handle.net/20.500.11840/pi3683
1,1,https://hdl.handle.net/20.500.11840/pi3684
1,1,https://hdl.handle.net/20.500.11840/pi3685
3,3,https://hdl.handle.net/20.500.11840/pi3686
35,10,https://hdl.handle.net/20.500.11840/pi369
1,1,https://hdl.handle.net/20.500.11840/pi3692
1,1,https://hdl.handle.net/20.500.11840/pi3693
4237,164,https://hdl.handle.net/20.500.11840/pi36931
7,2,https://hdl.handle.net/20.500.11840/pi3694
3,1,https://hdl.handle.net/20.500.11840/pi3696
14,2,https://hdl.handle.net/20.500.11840/pi3697
5,3,https://hdl.handle.net/20.500.11840/pi3698
1,1,https://hdl.handle.net/20.500.11840/pi3700
40,14,https://hdl.handle.net/20.500.11840/pi3701
2,1,https://hdl.handle.net/20.500.11840/pi3703
191,22,https://hdl.handle.net/20.500.11840/pi3705
1,1,https://hdl.handle.net/20.500.11840/pi3706
16,6,https://hdl.handle.net/20.500.11840/pi3707
1991,165,https://hdl.handle.net/20.500.11840/pi3708
2031,167,https://hdl.handle.net/20.500.11840/pi3709
2,1,https://hdl.handle.net/20.500.11840/pi371
29,6,https://hdl.handle.net/20.500.11840/pi3710
8,3,https://hdl.handle.net/20.500.11840/pi3711
35,1,https://hdl.handle.net/20.500.11840/pi3715
2,1,https://hdl.handle.net/20.500.11840/pi3716
1,1,https://hdl.handle.net/20.500.11840/pi3718
23,4,https://hdl.handle.net/20.500.11840/pi3720
11,6,https://hdl.handle.net/20.500.11840/pi3721
13,7,https://hdl.handle.net/20.500.11840/pi3722
2,1,https://hdl.handle.net/20.500.11840/pi37224
13,5,https://hdl.handle.net/20.500.11840/pi3723
2,2,https://hdl.handle.net/20.500.11840/pi3725
1,1,https://hdl.handle.net/20.500.11840/pi37257
60,13,https://hdl.handle.net/20.500.11840/pi3727
22,1,https://hdl.handle.net/20.500.11840/pi37274
15,9,https://hdl.handle.net/20.500.11840/pi3729
65,2,https://hdl.handle.net/20.500.11840/pi373
12,9,https://hdl.handle.net/20.500.11840/pi3730
1,1,https://hdl.handle.net/20.500.11840/pi37325
8,3,https://hdl.handle.net/20.500.11840/pi3733
30,11,https://hdl.handle.net/20.500.11840/pi3734
54,13,https://hdl.handle.net/20.500.11840/pi3735
3,1,https://hdl.handle.net/20.500.11840/pi3736
32,10,https://hdl.handle.net/20.500.11840/pi3737
1,1,https://hdl.handle.net/20.500.11840/pi3738
1,1,https://hdl.handle.net/20.500.11840/pi3739
18,3,https://hdl.handle.net/20.500.11840/pi374
2,1,https://hdl.handle.net/20.500.11840/pi3740
1,1,https://hdl.handle.net/20.500.11840/pi3741
58,10,https://hdl.handle.net/20.500.11840/pi3743
117,4,https://hdl.handle.net/20.500.11840/pi3747
2,1,https://hdl.handle.net/20.500.11840/pi3748
3,2,https://hdl.handle.net/20.500.11840/pi3749
1,1,https://hdl.handle.net/20.500.11840/pi375
2,1,https://hdl.handle.net/20.500.11840/pi3750
1,1,https://hdl.handle.net/20.500.11840/pi3751
6,3,https://hdl.handle.net/20.500.11840/pi3754
1,1,https://hdl.handle.net/20.500.11840/pi37546
1,1,https://hdl.handle.net/20.500.11840/pi3755
1,1,https://hdl.handle.net/20.500.11840/pi3756
134,37,https://hdl.handle.net/20.500.11840/pi3757
1,1,https://hdl.handle.net/20.500.11840/pi3758
1,1,https://hdl.handle.net/20.500.11840/pi37589
2,1,https://hdl.handle.net/20.500.11840/pi376
2,1,https://hdl.handle.net/20.500.11840/pi3760
2,2,https://hdl.handle.net/20.500.11840/pi3761
119,20,https://hdl.handle.net/20.500.11840/pi3762
28,11,https://hdl.handle.net/20.500.11840/pi3765
4,1,https://hdl.handle.net/20.500.11840/pi3766
121,15,https://hdl.handle.net/20.500.11840/pi3767
979,66,https://hdl.handle.net/20.500.11840/pi377
1,1,https://hdl.handle.net/20.500.11840/pi3771
2,1,https://hdl.handle.net/20.500.11840/pi3772
66,9,https://hdl.handle.net/20.500.11840/pi3774
7,6,https://hdl.handle.net/20.500.11840/pi3775
1,1,https://hdl.handle.net/20.500.11840/pi37754
1,1,https://hdl.handle.net/20.500.11840/pi37765
1,1,https://hdl.handle.net/20.500.11840/pi3777
213,33,https://hdl.handle.net/20.500.11840/pi3778
24,9,https://hdl.handle.net/20.500.11840/pi378
2,2,https://hdl.handle.net/20.500.11840/pi3780
1,1,https://hdl.handle.net/20.500.11840/pi3781
1,1,https://hdl.handle.net/20.500.11840/pi37841
1,1,https://hdl.handle.net/20.500.11840/pi37848
3,2,https://hdl.handle.net/20.500.11840/pi3785
1,1,https://hdl.handle.net/20.500.11840/pi37859
20,2,https://hdl.handle.net/20.500.11840/pi3786
1,1,https://hdl.handle.net/20.500.11840/pi37865
1,1,https://hdl.handle.net/20.500.11840/pi37868
1,1,https://hdl.handle.net/20.500.11840/pi37875
2,1,https://hdl.handle.net/20.500.11840/pi37877
5,1,https://hdl.handle.net/20.500.11840/pi379
72,3,https://hdl.handle.net/20.500.11840/pi3790
1,1,https://hdl.handle.net/20.500.11840/pi3792
33,2,https://hdl.handle.net/20.500.11840/pi3793
1,1,https://hdl.handle.net/20.500.11840/pi3794
1,1,https://hdl.handle.net/20.500.11840/pi3795
1,1,https://hdl.handle.net/20.500.11840/pi37970
1,1,https://hdl.handle.net/20.500.11840/pi37973
1,1,https://hdl.handle.net/20.500.11840/pi37975
25,2,https://hdl.handle.net/20.500.11840/pi37977
2,1,https://hdl.handle.net/20.500.11840/pi3798
4,2,https://hdl.handle.net/20.500.11840/pi37981
1,3,https://hdl.handle.net/20.500.11840/pi37982
12,2,https://hdl.handle.net/20.500.11840/pi37983
1,1,https://hdl.handle.net/20.500.11840/pi38008
2,1,https://hdl.handle.net/20.500.11840/pi3801
1,1,https://hdl.handle.net/20.500.11840/pi3802
54,11,https://hdl.handle.net/20.500.11840/pi3803
16,5,https://hdl.handle.net/20.500.11840/pi3804
1,1,https://hdl.handle.net/20.500.11840/pi38041
1,1,https://hdl.handle.net/20.500.11840/pi38043
2,2,https://hdl.handle.net/20.500.11840/pi3805
22,12,https://hdl.handle.net/20.500.11840/pi3806
1,1,https://hdl.handle.net/20.500.11840/pi38066
1,1,https://hdl.handle.net/20.500.11840/pi38067
7,2,https://hdl.handle.net/20.500.11840/pi3807
